,voltage,sample id,source,batch number,batch date,composition,post processing id,rep,reaction,xrf comp,bulk_id,computational_comp_nearest_xrf,sid,Unnamed: 0,total reps,current density,fe_h2,fe_co,fe_ch4,fe_c2h4,fe_gas_total,fe_liquid,rwp,q_score,matched,H2_pr,CO_pr,CH4_pr,Total_Liquid_pr,C2H4_pr,C_mean_energy,C_wulff_energy,C_boltz_energy,CO_mean_energy,CO_wulff_energy,CO_boltz_energy,CHO_mean_energy,CHO_wulff_energy,CHO_boltz_energy,COCOH_mean_energy,COCOH_wulff_energy,COCOH_boltz_energy,H_mean_energy,H_wulff_energy,H_boltz_energy,OH_mean_energy,OH_wulff_energy,OH_boltz_energy,elements,loco_cv,loo_cv
20,3.3,vsp10_240726_Au-0.75-Zn-0.25_pp0_rep3,vsp,10.0,240726.0,Au-0.75-Zn-0.25,pp0,3,CO2R,Au-0.659-Zn-0.341,oqmd-1339474,Au-0.667-Zn-0.333,,1569.979555784794,,112.7555526900746,77.31011287442462,11.328036849387063,0.01100677019936528,0.0,88.7197025630769,11.132027057608454,37.9,82.28,True,4.442928632647034e-07,6.510100347618595e-08,1.5813679689990368e-11,6.397455638693264e-08,0.0,1.3119271020833319,0.3380795897914094,0.4700102725906662,-0.394553152222221,0.2896666226693437,-1.0436281746062839,-0.25894594763889484,0.3079844098844404,-0.862153451909805,-0.02976182222221979,0.31533071272245405,-0.7780711333666334,0.04001918666666585,0.27143712965783945,-0.5642478221515451,-0.0201181631944453,0.34889228137681444,-0.869669398693273,AuZn,6,20
21,3.3,vsp10_240726_Au-0.833-Zn-0.167_pp0_rep1,vsp,10.0,240726.0,Au-0.833-Zn-0.167,pp0,1,CO2R,Au-0.706-Zn-0.294,oqmd-346974,Au-0.7-Zn-0.3,,1581.7694311023065,,94.23577755766155,73.7229700742736,10.747223420480058,0.012722121304852155,0.0,84.49335845323908,15.506636135814855,39.0,97.53,True,3.5270283403471325e-07,5.141648735243134e-08,1.5216181044503893e-11,7.418630185323404e-08,0.0,1.6315088000000033,1.51933901000001,1.2852116916689165,-0.2248655572727306,-0.014202670000003,-0.43089040620431296,-0.14776236636363518,0.0195857100000012,-0.5285105200827792,0.07432332909091727,0.2305348700000138,-0.23261890246465677,0.21553757454545322,0.197105300000004,-0.07450996206300069,0.40947096000000466,0.5541612300000054,0.018555182945027712,AuZn,6,21
22,3.3,uoft6_240624_Au-0.833-Cd-0.167_pp0_rep2,uoft,6.0,240624.0,Au-0.833-Cd-0.167,pp0,2,CO2R,Au-0.768-Cd-0.232,mp-1264,Au-0.75-Cd-0.25,,984.1347101329393,,156.73550664696526,62.61767772326142,23.043077104608745,0.01877974292219599,0.0011658789292598771,85.95957110238054,13.860152043109794,26.5,95.6,True,5.059748532371153e-07,1.8619690125947856e-07,3.793688146214581e-11,1.1199534461897503e-07,9.420748925432792e-12,1.8815128270000003,0.19503173208572397,1.4872154116095744,-0.06246472800000474,0.14794750764955675,-0.2526857518773965,0.06526247000000043,0.18705893347073554,-0.2899435162573706,0.3142161370000068,0.23029629287156136,-0.022380490003623518,0.40641767799999684,0.25936861280928636,0.1797755342385862,0.5629462000000046,0.2165525859207148,0.18692829513709278,AuCd,10,22
23,3.3,uoft4_240405_Au-0.556-Cu-0.444_pp0_rep1,uoft,4.0,240405.0,Au-0.556-Cu-0.444,pp0,1,CO2R,Au-0.76-Cu-0.24,dcgat-agm003264508,Au-0.75-Cu-0.25,,426.55618150302803,,101.40453757570069,47.11029563059812,37.771096192768745,0.1315195504740973,1.816835700300666,86.96109936905209,13.01037109497703,29.95,93.25,True,2.4692926773973483e-07,1.9797772439682454e-07,1.7234038683751533e-10,6.819404048524557e-08,9.52296951385013e-09,1.3304268284000011,1.0844075229935657,0.9360221085873582,-0.6790015682000059,-0.6156876865232963,-0.7688817588597462,-0.2771728038000035,-0.3230956863461425,-0.4982513940160418,-0.10239009649999825,-0.12093439510836196,-0.3175085122339688,0.09337520899999614,0.11471131312028646,0.056885782008464336,0.4674978769000005,0.3655334596423291,0.18936298567489332,AuCu,7,23
24,3.3,vsp3_240718_Au-0.875-Cu-0.125_pp0_rep1,vsp,3.0,240718.0,Au-0.875-Cu-0.125,pp0,1,CO2R,Au-0.715-Cu-0.285,dcgat-agm003203429,Au-0.75-Cu-0.25,,2380.6658249676534,,91.70875161732135,61.14539627740085,28.832195485782382,0.03433187864569607,0.0,90.10870671558888,9.891079221911035,30.2,89.985,True,2.8245916948495226e-07,1.3318938934331246e-07,3.9648749208881886e-11,4.569151878018735e-08,0.0,1.1575057264705848,0.7514430699999934,0.7657295834404217,-0.5678358933333348,-0.5556663300000082,-0.7411078084716911,-0.2158572366666686,-0.0839112799999952,-0.6553374026952354,-0.01795416686274128,0.0964594000000147,-0.2645200496748482,0.10849377372548666,0.1372400200000072,-0.2459257622135076,0.5248224019607903,0.58350145,0.03227665705636149,AuCu,7,24
25,3.3,vsp3_240718_Au-1.0_pp0_rep1,vsp,3.0,240718.0,Au-1.0,pp0,1,CO2R,Au-1.0,mp-81,Au-1.0,,2392.8414481158998,,147.35746859832608,70.10488132794981,13.924142408618822,0.022853467520015283,0.005057742560903602,84.08344483675626,15.893255922925317,31.7,100.0,True,5.333879339461325e-07,1.0594083337166831e-07,4.3469739885095997e-11,1.2092269154197262e-07,3.84814695337947e-11,1.5941656281818255,1.6220524931377822,1.4398416063946677,-0.4132145172727251,-0.3820866609925335,-0.49802747196318153,-0.15201056727273315,-0.16303148569738254,-0.18095423346489334,0.06261867545454822,-0.01588583228630157,-0.05959375014156958,0.162166843636367,0.14866195146926875,0.11400043452827172,0.9063645581818182,0.8605874299687105,0.8344033929326385,Au,11,25
26,3.3,uoft5_240507_Cd-0.111-In-0.889_pp0_rep1,uoft,5.0,240507.0,Cd-0.111-In-0.889,pp0,1,CO2R,Cd-0.138-In-0.862,dcgat-agm002142203,Cd-0.125-In-0.875,,879.4980958213865,,125.09520893067616,9.8343814588504,4.890026619748874,0.011349028792794138,0.0,14.74268319869708,85.25673821093802,33.8,100.0,True,6.246520818149037e-08,3.106006535273737e-08,1.8021454861343264e-11,5.41526675928188e-07,0.0,1.660618526666667,0.13380509897464626,1.4714136733690868,0.06381197333332503,0.08843893980875,-0.0008479454027733045,0.3309742399999938,0.07674798911822069,0.23403397750987306,0.3691049966666687,0.08421381103432538,0.26593029350421565,0.5805140600000035,0.07239033220117096,0.4813554055547245,0.033942439999999366,0.0818718092385885,-0.08133106515154498,CdIn,12,26
27,3.3,uoft6_240624_Cd-0.667-Tl-0.333_pp0_rep1,uoft,6.0,240624.0,Cd-0.667-Tl-0.333,pp0,1,CO2R,Cd-0.892-Tl-0.108,dcgat-agm003266936,Cd-0.889-Tl-0.111,,1011.9320752496416,,96.60376248207606,29.038685526902626,17.241135978272172,0.11084510340754564,0.009511551495000258,46.45528395255286,53.52582796632861,37.5,90.03,True,1.4356208907164705e-07,8.523710540258388e-08,1.369996120675587e-10,2.646221598087378e-07,4.702341645835618e-11,1.71708448,0.08039500085513952,0.08039500085513952,0.03280794199999876,0.07908384339897324,0.07908384339897324,0.25019628399999755,0.051176369488825486,0.051176369488825486,0.20312434300000604,0.06389973681291027,0.06389973681291027,0.4798633960000007,0.06716425754084165,0.06716425754084165,0.08391931599999969,0.06514948380562437,0.06514948380562437,CdTl,13,27
28,3.3,uoft4_240405_Cu-0.167-Pd-0.833_pp0_rep1,uoft,4.0,240405.0,Cu-0.167-Pd-0.833,pp0,1,CO2R,Cu-0.125-Pd-0.875,oqmd-1378051,Cu-0.125-Pd-0.875,,519.8203921665547,,97.00653610924553,81.0883498336969,12.390526104147161,0.05903016302148267,0.0,93.61114259419924,6.382141013114607,26.4,100.0,True,4.0313101984645853e-07,6.159954463302305e-08,7.336716639738566e-11,3.172883676505195e-08,0.0,-1.2781118919999812,0.2121838671430689,-1.554656137186391,-1.6902521135000186,0.0654854870913527,-1.7601268457440598,-1.0813646189999815,0.22359931498592361,-1.931683809999908,-1.4297915115000137,0.12268532931317477,-1.5986282352852017,-0.390750621499987,0.05402418291076654,-0.4812708492191877,0.3568833229999967,0.16450370227909578,0.3436358781454392,CuPd,14,28
29,3.3,uoft4_240405_Cu-0.8-Pd-0.2_pp0_rep1,uoft,4.0,240405.0,Cu-0.8-Pd-0.2,pp0,1,CO2R,Cu-0.745-Pd-0.255,mp-672265,Cu-0.75-Pd-0.25,,656.2959890365206,,88.26648394201081,34.649062097850845,28.12296654816394,0.112235030974225,0.9649342013439859,66.42219500595493,33.417381464969274,27.8,81.06,True,1.5260152747825009e-07,1.2385927331452169e-07,1.23576484659723e-10,1.471769550782148e-07,4.249766779408176e-09,0.0632218053435256,0.16248519823015276,-0.2696972342393232,-1.1375240676335945,0.16320545639527498,-1.309961556426608,-0.46742774908397244,0.1774076530630349,-0.6297082972476545,-0.5468593200763389,0.08754006971201846,-0.7074378753258947,-0.23342112564884956,0.08439863460775296,-0.38895006852871333,-0.08095778610688892,0.14087995733545738,-0.20475426624708937,CuPd,14,29
30,3.3,uoft7_240716_Cu-0.833-Pd-0.167_pp0_rep1,uoft,7.0,240716.0,Cu-0.833-Pd-0.167,pp0,1,CO2R,Cu-0.865-Pd-0.135,dcgat-agm003299718,Cu-0.875-Pd-0.125,,1099.186423070358,,159.32115351789585,21.334994360956927,38.00644235350981,0.5096700926277569,9.662624721099194,71.22250143469697,28.746736194874124,27.8,91.85,True,1.7497880953947318e-07,3.117095756077564e-07,1.0450139399741327e-09,2.3576615922286767e-07,7.924795020422871e-08,0.5719920349999962,0.1734708900000043,0.17347144771035983,-0.9155407416666795,-0.6158352199999797,-0.9959885990008422,-0.2825035883333224,-0.1186515299999655,-0.4851787047757629,-0.39037162833334094,-0.5771455500000116,-0.5804330686626737,-0.13659620333334976,-0.0513487099999849,-0.21912076153377483,-0.06252855666666096,-0.0360730499999988,-0.23487506585838136,CuPd,14,30
31,3.3,uoft4_240405_Cu-1.0_pp0_rep1,uoft,4.0,240405.0,Cu-1.0,pp0,1,CO2R,Cu-1.0,mp-30,Cu-1.0,,675.7416216211142,,95.69369368523584,40.26543233015032,35.70714000384983,0.10173993207998372,8.123377103308213,85.1014161874032,14.744724150069741,22.2,100.0,True,1.9656944986035837e-07,1.7431659019808536e-07,1.241695501603843e-10,7.198140307441038e-08,3.9657037707002464e-08,0.5275917999999962,0.6864289975670432,0.26638872049320284,-0.6835839400000072,-0.5136371974802166,-0.9115804419373394,-0.16344763666667142,0.13106947485627385,-0.3946502297513599,-0.37088510777778555,-0.012464947593091028,-0.5885962017202646,-0.10058876666667028,-0.053388226496393305,-0.3253753728670828,-0.05958025555553564,0.1841043402266217,-0.18828800190301923,Cu,15,31
32,3.3,vsp3_240718_Cu-1.0_pp0_rep1,vsp,3.0,240718.0,Cu-1.0,pp0,1,CO2R,Cu-1.0,mp-30,Cu-1.0,,2398.0746180082524,,138.43272510315649,17.11546838567565,32.552214369336994,0.946613939039462,22.0628486081062,73.84176585069861,26.08941853136055,33.4,76.34,True,1.2113017114454865e-07,2.3037963138606588e-07,1.6748520382245266e-09,1.8464091432112498e-07,1.56143937613348e-07,0.5275917999999962,0.6864289975670432,0.26638872049320284,-0.6835839400000072,-0.5136371974802166,-0.9115804419373394,-0.16344763666667142,0.13106947485627385,-0.3946502297513599,-0.37088510777778555,-0.012464947593091028,-0.5885962017202646,-0.10058876666667028,-0.053388226496393305,-0.3253753728670828,-0.05958025555553564,0.1841043402266217,-0.18828800190301923,Cu,15,32
33,3.3,uoft9_241025_Hg-0.2-Pd-0.8_pp0_rep1,uoft,9.0,241025.0,Hg-0.2-Pd-0.8,pp0,1,CO2R,Hg-0.267-Pd-0.733,mp-1184658,Hg-0.25-Pd-0.75,,1441.9870649887646,,99.35324943823338,47.945998914330225,31.471717347198556,0.01095789624649729,0.0,79.44062899706364,20.555653775518554,28.5,90.94,True,2.4624575245318965e-07,1.616355252708842e-07,1.4069658926827668e-11,1.0557173790797689e-07,0.0,-0.7029754061904869,-0.6210449582151095,-1.38537286228792,-1.560328486190484,-1.6228566839843008,-1.7844130872526798,-0.8775252942857199,-0.7111995832969861,-1.1577451575309368,-0.9897531980952443,-1.0668769531538338,-1.4461868577998245,-0.3355000442857253,-0.4386687757662832,-0.4631551738974297,0.5899874014285722,0.7937865280068034,0.3644242796388861,HgPd,16,33
34,3.3,vsp8_240802_Pd-0.25-Zn-0.75_pp0_rep1,vsp,8.0,240802.0,Pd-0.25-Zn-0.75,pp0,1,CO2R,Pd-0.246-Zn-0.754,oqmd-759868,Pd-0.25-Zn-0.75,,2498.3778637829137,,81.10681085431112,25.232986548763066,66.96253791033125,0.008043963459521361,0.0,92.44589958083304,7.4954115751383625,36.5,87.37,True,1.0063070757562425e-07,2.670507336875877e-07,8.019955674685915e-12,2.989216393069707e-08,0.0,0.6747600639743583,0.2371939097324279,0.1701470779008037,-0.6332007221794872,0.36479105907402676,-1.1517439594061558,-0.246021932179489,0.21539260565758564,-0.4785965915272424,-0.24739075641025027,0.22444580968564376,-0.6946792674334118,0.05666120461538726,0.21357750380246723,-0.5092210177564223,-0.3716284548717967,0.19505342121205227,-0.7124028278749911,PdZn,17,34
35,3.3,vsp8_240802_Pd-0.4-Zn-0.6_pp0_rep1,vsp,8.0,240802.0,Pd-0.4-Zn-0.6,pp0,1,CO2R,Pd-0.357-Zn-0.643,mp-1215779,Pd-0.375-Zn-0.625,,2510.726320172035,,68.15800430087182,46.0155773866529,44.22576895667805,0.010830130236554852,0.0,91.34717562565407,8.547995505289572,37.4,96.08,True,1.5335825645939892e-07,1.4739327860177252e-07,9.023519776522581e-12,2.848830246981148e-08,0.0,0.7850986387106882,0.3527267667327491,-0.12703151819745243,-0.7838818373899382,0.35905293564706997,-1.6638586874260186,-0.296664305188679,0.3345532482602187,-1.0315246848471997,-0.3065565225786164,0.35146415428893596,-0.9344574854482833,0.015121767893077068,0.3035538523674938,-0.696236704851845,-0.43889331380502905,0.19622624064616415,-1.1467044117060639,PdZn,17,35
36,3.3,vsp8_240802_Pd-0.75-Zn-0.25_pp0_rep1,vsp,8.0,240802.0,Pd-0.75-Zn-0.25,pp0,1,CO2R,Pd-0.602-Zn-0.398,mp-1652,Pd-0.625-Zn-0.375,,2557.7227217178006,,86.13608589003857,74.93439681480338,11.425538869240956,0.004253533292345809,0.0,86.6835053316577,13.313718134033392,33.4,100.0,True,3.204220088594588e-07,4.885598967096484e-08,4.547062965130809e-12,5.692990790916499e-08,0.0,1.0546681069230819,1.5358140633254354,0.2997104799758349,-0.8684046753846071,-0.7411491970824219,-1.2024641761586115,-0.3375528630769246,-0.19582901380382522,-0.5982747749895484,-0.2824966838461478,0.06718861948293388,-0.5705623801865511,-0.08316653692307338,-0.11119890751202843,-0.301648434646059,0.03149451923076623,0.21647730038118349,-0.40355033558714004,PdZn,17,36
37,3.3,vsp8_240802_Pd-0.8-Zn-0.2_pp0_rep1,vsp,8.0,240802.0,Pd-0.8-Zn-0.2,pp0,1,CO2R,Pd-0.722-Zn-0.278,dcgat-agm003290716,Pd-0.714-Zn-0.286,,2577.62830678477,,68.58466076150849,71.95551254988793,18.41463059503748,0.018535139599505295,0.0,90.5310277650901,9.464063810328248,31.2,90.48,True,2.412320933434445e-07,6.173536577211205e-08,1.5534843570538248e-11,3.1728436690914476e-08,0.0,-0.19023242514286176,-0.10160847576084894,-1.4295052483788542,-1.377761938000007,-1.218329076729745,-1.4939659272739432,-0.6657139999999937,-0.6375837279403724,-0.8264864452622058,-0.6566505145714262,-0.5563343093099123,-1.1051287391343083,-0.2635415071428635,-0.2016700361308599,-0.3136413367419859,0.18115807571429057,0.3634620388366834,-0.12050024826280595,PdZn,17,37
38,3.3,vsp4_240726_Pd-0.889-Sn-0.111_pp0_rep1,vsp,4.0,240726.0,Pd-0.889-Sn-0.111,pp0,1,CO2R,Pd-0.857-Sn-0.143,dcgat-agm002351115,Pd-0.867-Sn-0.133,,2472.3558851783882,,78.60287054028923,78.64367964419498,13.512543095476012,0.08844679383321931,0.004385129733957776,92.4815844277826,7.491054260145609,35.25,89.13499999999999,True,3.0293571133215634e-07,5.2050360220353704e-08,8.517433481665864e-11,2.8855565522772387e-08,1.6891534084498318e-11,-0.8406513981818141,0.3821488318065619,-1.3152713320919545,-1.5954760227272893,0.08519858041507643,-1.6308314319507315,-0.872143893636369,0.16186158986474558,-0.9904045444561869,-1.1220869009090988,0.25862527220678594,-1.4793011351317524,-0.39306890181817844,0.05795943063675043,-0.45400716306177413,0.5530135654545425,0.16511744080905852,0.2919352953121933,PdSn,18,38
39,3.3,vsp8_240802_Pd-0.867-Zn-0.133_pp0_rep1,vsp,8.0,240802.0,Pd-0.867-Zn-0.133,pp0,1,CO2R,Pd-0.884-Zn-0.116,oqmd-1367806,Pd-0.889-Zn-0.111,,2590.7454320468805,,74.84773489602117,66.31097813102109,20.925207847259728,0.06262955349326779,0.00756043269007888,87.41242763804617,12.5849046721479,32.4,98.765,True,2.42473293859375e-07,7.6515295271199e-08,5.725294120397835e-11,4.601807083485638e-08,2.7645543302699777e-11,-1.1811334199999806,0.09959244638515159,-1.2404095563655724,-1.6732991625000224,0.06737183178130703,-1.7751187456012398,-0.9966128724999948,0.07563150433605403,-1.0499500784506772,-1.2742828237500134,0.1231002731093894,-1.3509184185287795,-0.41014670749997606,0.06709508212010669,-0.5090434510742442,0.29409827749998385,0.12209685594143234,0.21477253026819282,PdZn,17,39
40,3.3,uoft4_240405_Pd-1.0_pp0_rep1,uoft,4.0,240405.0,Pd-1.0,pp0,1,CO2R,Pd-1.0,mp-1056438,Pd-1.0,,765.2139476237693,,94.65130940576898,80.61122400724929,12.490284090922298,0.07417514908935209,0.0,93.27370022744059,6.69307162982379,30.1,100.0,True,3.878853638459193e-07,6.010079177945011e-08,8.922905912662127e-11,3.220574499833344e-08,0.0,-1.4397809399999997,-1.3901781313835273,-1.5748810113276865,-1.7092265400000153,-1.743051938547083,-1.773625923671385,-1.0635952657142735,-1.0452613968799462,-1.0835085368698114,-1.5340753557143014,-1.5178044514195064,-1.778345976108295,-0.4050148499999945,-0.42873122956782955,-0.46145073041449675,0.40232032714288024,0.3691287793170278,0.27076342690037697,Pd,19,40
41,3.3,vsp8_240802_Pd-1.0_pp0_rep1,vsp,8.0,240802.0,Pd-1.0,pp0,1,CO2R,Pd-1.0,mp-2646977,Pd-1.0,,2600.3510459354575,,66.88807419322055,65.30279400605968,22.281979126761527,0.02428589016472202,0.0,87.97889259890974,11.989031345630192,28.6,100.0,True,2.1383968630160198e-07,7.29642812251399e-08,1.9881565610720347e-11,3.925912728591269e-08,0.0,-1.2367332133333566,-1.3495383973584243,-1.3618957441126365,-1.5969789850000164,-1.5697643242416572,-1.5761343290645058,-0.9216366483333474,-0.8155535296749119,-0.985413568691116,-1.3300025850000263,-1.324231672134257,-1.7361295303947413,-0.3503220616666833,-0.37198651532845073,-0.37224152456674103,0.5618598716666648,0.7202510092639727,0.4349723393453863,Pd,19,41
42,3.3,uoft4_240405_Rh-1.0_pp0_rep1,uoft,4.0,240405.0,Rh-1.0,pp0,1,CO2R,Rh-1.0,mp-74,Rh-1.0,,781.6363719663955,,113.63719663954843,96.50262208130918,0.0,0.03585950805789445,0.0,96.54698579437644,3.4137520400629504,28.8,100.0,True,5.030902634819166e-07,0.0,4.6735956412608614e-11,1.779667097387432e-08,0.0,-1.499769802307705,-1.2499921655005255,-1.9898647005962797,-1.7467474546153987,-1.6369128228531538,-1.6881023198630567,-1.3100663869230795,-1.0374883020732688,-1.3189850665629441,-1.8963017499999943,-1.7178996566269757,-2.074791317123948,-0.39696781923077357,-0.36946910262386856,-0.3533597330835327,-0.0449729492307693,0.25565247627043136,-0.24847386830840487,Rh,20,42
