,sample id,source,batch number,batch date,composition,voltage,post processing id,rep,reaction,xrf comp,bulk_id,computational_comp_nearest_xrf,sid,Unnamed: 0,total reps,current density,fe_h2,fe_co,fe_ch4,fe_c2h4,fe_gas_total,fe_liquid,rwp,q_score,matched,voltage_she,C_mean_energy,C_wulff_energy,C_boltz_energy,CO_mean_energy,CO_wulff_energy,CO_boltz_energy,CHO_mean_energy,CHO_wulff_energy,CHO_boltz_energy,COCOH_mean_energy,COCOH_wulff_energy,COCOH_boltz_energy,H_mean_energy,H_wulff_energy,H_boltz_energy,OH_mean_energy,OH_wulff_energy,OH_boltz_energy,elements,loco_cv,loo_cv
20,vsp10_240726_Au-0.75-Zn-0.25_pp0_rep3,vsp,10.0,240726.0,Au-0.75-Zn-0.25,3.033929380165289,pp0,3,HER,Au-0.659-Zn-0.341,oqmd-1339474,Au-0.667-Zn-0.333,vsp10_240726_Au-0.75-Zn-0.25_pp0,1569.0,,50.0,,,,,,,37.9,82.28,True,-1.5597023602311437,1.3119271020833319,0.3380795897914094,0.4700102725906662,-0.394553152222221,0.2896666226693437,-1.0436281746062839,-0.25894594763889484,0.3079844098844404,-0.862153451909805,-0.02976182222221979,0.31533071272245405,-0.7780711333666334,0.04001918666666585,0.27143712965783945,-0.5642478221515451,-0.0201181631944453,0.34889228137681444,-0.869669398693273,AuZn,6,20
21,vsp10_240726_Au-0.833-Zn-0.167_pp0_rep1,vsp,10.0,240726.0,Au-0.833-Zn-0.167,3.020223049586777,pp0,1,HER,Au-0.706-Zn-0.294,oqmd-346974,Au-0.7-Zn-0.3,vsp10_240726_Au-0.833-Zn-0.167_pp0,1579.0,,50.0,,,,,,,39.0,97.53,True,-1.5491447812651633,1.6315088000000033,1.51933901000001,1.2852116916689165,-0.2248655572727306,-0.014202670000003,-0.43089040620431296,-0.14776236636363518,0.0195857100000012,-0.5285105200827792,0.07432332909091727,0.2305348700000138,-0.23261890246465677,0.21553757454545322,0.197105300000004,-0.07450996206300069,0.40947096000000466,0.5541612300000054,0.018555182945027712,AuZn,6,21
22,uoft6_240624_Au-0.833-Cd-0.167_pp0_rep2,uoft,6.0,240624.0,Au-0.833-Cd-0.167,2.796632884,pp0,2,HER,Au-0.768-Cd-0.232,mp-1264,Au-0.75-Cd-0.25,uoft6_240624_Au-0.833-Cd-0.167_pp0,986.0,,50.0,,,,,,,26.5,95.6,True,-1.376919923877014,1.8815128270000003,0.19503173208572397,1.4872154116095744,-0.06246472800000474,0.14794750764955675,-0.2526857518773965,0.06526247000000043,0.18705893347073554,-0.2899435162573706,0.3142161370000068,0.23029629287156136,-0.022380490003623518,0.40641767799999684,0.25936861280928636,0.1797755342385862,0.5629462000000046,0.2165525859207148,0.18692829513709278,AuCd,10,22
23,uoft4_240405_Au-0.556-Cu-0.444_pp0_rep1,uoft,4.0,240405.0,Au-0.556-Cu-0.444,2.8031494214999997,pp0,1,HER,Au-0.76-Cu-0.24,dcgat-agm003264508,Au-0.75-Cu-0.25,uoft4_240405_Au-0.556-Cu-0.444_pp0,429.0,,50.0,,,,,,,29.95,93.25,True,-1.381939418981625,1.3304268284000011,1.0844075229935657,0.9360221085873582,-0.6790015682000059,-0.6156876865232963,-0.7688817588597462,-0.2771728038000035,-0.3230956863461425,-0.4982513940160418,-0.10239009649999825,-0.12093439510836196,-0.3175085122339688,0.09337520899999614,0.11471131312028646,0.056885782008464336,0.4674978769000005,0.3655334596423291,0.18936298567489332,AuCu,7,23
24,vsp3_240718_Au-0.875-Cu-0.125_pp0_rep1,vsp,3.0,240718.0,Au-0.875-Cu-0.125,2.8847517520661157,pp0,1,HER,Au-0.715-Cu-0.285,dcgat-agm003203429,Au-0.75-Cu-0.25,vsp3_240718_Au-0.875-Cu-0.125_pp0,2380.0,,50.0,,,,,,,30.2,89.985,True,-1.4447952682422915,1.1575057264705848,0.7514430699999934,0.7657295834404217,-0.5678358933333348,-0.5556663300000082,-0.7411078084716911,-0.2158572366666686,-0.0839112799999952,-0.6553374026952354,-0.01795416686274128,0.0964594000000147,-0.2645200496748482,0.10849377372548666,0.1372400200000072,-0.2459257622135076,0.5248224019607903,0.58350145,0.03227665705636149,AuCu,7,24
25,vsp3_240718_Au-1.0_pp0_rep1,vsp,3.0,240718.0,Au-1.0,2.729426785123967,pp0,1,HER,Au-1.0,mp-81,Au-1.0,vsp3_240718_Au-1.0_pp0,2388.0,,50.0,,,,,,,31.7,100.0,True,-1.3251530638983429,1.5941656281818255,1.6220524931377822,1.4398416063946677,-0.4132145172727251,-0.3820866609925335,-0.49802747196318153,-0.15201056727273315,-0.16303148569738254,-0.18095423346489334,0.06261867545454822,-0.01588583228630157,-0.05959375014156958,0.162166843636367,0.14866195146926875,0.11400043452827172,0.9063645581818182,0.8605874299687105,0.8344033929326385,Au,11,25
26,uoft5_240507_Cd-0.111-In-0.889_pp0_rep1,uoft,5.0,240507.0,Cd-0.111-In-0.889,3.112497223,pp0,1,HER,Cd-0.138-In-0.862,dcgat-agm002142203,Cd-0.125-In-0.875,uoft5_240507_Cd-0.111-In-0.889_pp0,881.0,,50.0,,,,,,,33.8,100.0,True,-1.6202208338052912,1.660618526666667,0.13380509897464626,1.4714136733690868,0.06381197333332503,0.08843893980875,-0.0008479454027733045,0.3309742399999938,0.07674798911822069,0.23403397750987306,0.3691049966666687,0.08421381103432538,0.26593029350421565,0.5805140600000035,0.07239033220117096,0.4813554055547245,0.033942439999999366,0.0818718092385885,-0.08133106515154498,CdIn,12,26
27,uoft6_240624_Cd-0.667-Tl-0.333_pp0_rep1,uoft,6.0,240624.0,Cd-0.667-Tl-0.333,3.077622289,pp0,1,HER,Cd-0.892-Tl-0.108,dcgat-agm003266936,Cd-0.889-Tl-0.111,uoft6_240624_Cd-0.667-Tl-0.333_pp0,1010.0,,50.0,,,,,,,37.5,90.03,True,-1.5933577089500073,1.71708448,0.08039500085513952,0.08039500085513952,0.03280794199999876,0.07908384339897324,0.07908384339897324,0.25019628399999755,0.051176369488825486,0.051176369488825486,0.20312434300000604,0.06389973681291027,0.06389973681291027,0.4798633960000007,0.06716425754084165,0.06716425754084165,0.08391931599999969,0.06514948380562437,0.06514948380562437,CdTl,13,27
28,uoft4_240405_Cu-0.167-Pd-0.833_pp0_rep1,uoft,4.0,240405.0,Cu-0.167-Pd-0.833,2.551168554,pp0,1,HER,Cu-0.125-Pd-0.875,oqmd-1378051,Cu-0.125-Pd-0.875,uoft4_240405_Cu-0.167-Pd-0.833_pp0,519.0,,50.0,,,,,,,26.4,100.0,True,-1.1878460479434132,-1.2781118919999812,0.2121838671430689,-1.554656137186391,-1.6902521135000186,0.0654854870913527,-1.7601268457440598,-1.0813646189999815,0.22359931498592361,-1.931683809999908,-1.4297915115000137,0.12268532931317477,-1.5986282352852017,-0.390750621499987,0.05402418291076654,-0.4812708492191877,0.3568833229999967,0.16450370227909578,0.3436358781454392,CuPd,14,28
29,uoft4_240405_Cu-0.8-Pd-0.2_pp0_rep1,uoft,4.0,240405.0,Cu-0.8-Pd-0.2,2.793150942,pp0,1,HER,Cu-0.745-Pd-0.255,mp-672265,Cu-0.75-Pd-0.25,uoft4_240405_Cu-0.8-Pd-0.2_pp0,659.0,,50.0,,,,,,,27.8,81.06,True,-1.3742378874698669,0.0632218053435256,0.16248519823015276,-0.2696972342393232,-1.1375240676335945,0.16320545639527498,-1.309961556426608,-0.46742774908397244,0.1774076530630349,-0.6297082972476545,-0.5468593200763389,0.08754006971201846,-0.7074378753258947,-0.23342112564884956,0.08439863460775296,-0.38895006852871333,-0.08095778610688892,0.14087995733545738,-0.20475426624708937,CuPd,14,29
30,uoft7_240716_Cu-0.833-Pd-0.167_pp0_rep1,uoft,7.0,240716.0,Cu-0.833-Pd-0.167,2.691385504,pp0,1,HER,Cu-0.865-Pd-0.135,dcgat-agm003299718,Cu-0.875-Pd-0.125,uoft7_240716_Cu-0.833-Pd-0.167_pp0,1101.0,,50.0,,,,,,,27.8,91.85,True,-1.2958509959865276,0.5719920349999962,0.1734708900000043,0.17347144771035983,-0.9155407416666795,-0.6158352199999797,-0.9959885990008422,-0.2825035883333224,-0.1186515299999655,-0.4851787047757629,-0.39037162833334094,-0.5771455500000116,-0.5804330686626737,-0.13659620333334976,-0.0513487099999849,-0.21912076153377483,-0.06252855666666096,-0.0360730499999988,-0.23487506585838136,CuPd,14,30
31,uoft4_240405_Cu-1.0_pp0_rep1,uoft,4.0,240405.0,Cu-1.0,2.815066562,pp0,1,HER,Cu-1.0,mp-30,Cu-1.0,uoft4_240405_Cu-1.0_pp0,675.0,,50.0,,,,,,,22.2,100.0,True,-1.3911188380213706,0.5275917999999962,0.6864289975670432,0.26638872049320284,-0.6835839400000072,-0.5136371974802166,-0.9115804419373394,-0.16344763666667142,0.13106947485627385,-0.3946502297513599,-0.37088510777778555,-0.012464947593091028,-0.5885962017202646,-0.10058876666667028,-0.053388226496393305,-0.3253753728670828,-0.05958025555553564,0.1841043402266217,-0.18828800190301923,Cu,15,31
32,vsp3_240718_Cu-1.0_pp0_rep1,vsp,3.0,240718.0,Cu-1.0,2.730441256198347,pp0,1,HER,Cu-1.0,mp-30,Cu-1.0,vsp3_240718_Cu-1.0_pp0,2397.0,,50.0,,,,,,,33.4,76.34,True,-1.3259344808074944,0.5275917999999962,0.6864289975670432,0.26638872049320284,-0.6835839400000072,-0.5136371974802166,-0.9115804419373394,-0.16344763666667142,0.13106947485627385,-0.3946502297513599,-0.37088510777778555,-0.012464947593091028,-0.5885962017202646,-0.10058876666667028,-0.053388226496393305,-0.3253753728670828,-0.05958025555553564,0.1841043402266217,-0.18828800190301923,Cu,15,32
33,uoft9_241025_Hg-0.2-Pd-0.8_pp0_rep1,uoft,9.0,241025.0,Hg-0.2-Pd-0.8,2.2242450082644623,pp0,1,HER,Hg-0.267-Pd-0.733,mp-1184658,Hg-0.25-Pd-0.75,uoft9_241025_Hg-0.2-Pd-0.8_pp0,1445.0,,50.0,,,,,,,28.5,90.94,True,-0.9360265598484466,-0.7029754061904869,-0.6210449582151095,-1.38537286228792,-1.560328486190484,-1.6228566839843008,-1.7844130872526798,-0.8775252942857199,-0.7111995832969861,-1.1577451575309368,-0.9897531980952443,-1.0668769531538338,-1.4461868577998245,-0.3355000442857253,-0.4386687757662832,-0.4631551738974297,0.5899874014285722,0.7937865280068034,0.3644242796388861,HgPd,16,33
34,vsp8_240802_Pd-0.25-Zn-0.75_pp0_rep1,vsp,8.0,240802.0,Pd-0.25-Zn-0.75,2.88638673553719,pp0,1,HER,Pd-0.246-Zn-0.754,oqmd-759868,Pd-0.25-Zn-0.75,vsp8_240802_Pd-0.25-Zn-0.75_pp0,2500.0,,50.0,,,,,,,36.5,87.37,True,-1.4460546474032614,0.6747600639743583,0.2371939097324279,0.1701470779008037,-0.6332007221794872,0.36479105907402676,-1.1517439594061558,-0.246021932179489,0.21539260565758564,-0.4785965915272424,-0.24739075641025027,0.22444580968564376,-0.6946792674334118,0.05666120461538726,0.21357750380246723,-0.5092210177564223,-0.3716284548717967,0.19505342121205227,-0.7124028278749911,PdZn,17,34
35,vsp8_240802_Pd-0.4-Zn-0.6_pp0_rep1,vsp,8.0,240802.0,Pd-0.4-Zn-0.6,2.9931284049586773,pp0,1,HER,Pd-0.357-Zn-0.643,mp-1215779,Pd-0.375-Zn-0.625,vsp8_240802_Pd-0.4-Zn-0.6_pp0,2508.0,,50.0,,,,,,,37.4,96.08,True,-1.5282745820110462,0.7850986387106882,0.3527267667327491,-0.12703151819745243,-0.7838818373899382,0.35905293564706997,-1.6638586874260186,-0.296664305188679,0.3345532482602187,-1.0315246848471997,-0.3065565225786164,0.35146415428893596,-0.9344574854482833,0.015121767893077068,0.3035538523674938,-0.696236704851845,-0.43889331380502905,0.19622624064616415,-1.1467044117060639,PdZn,17,35
36,vsp8_240802_Pd-0.75-Zn-0.25_pp0_rep1,vsp,8.0,240802.0,Pd-0.75-Zn-0.25,2.628103801652893,pp0,1,HER,Pd-0.602-Zn-0.398,mp-1652,Pd-0.625-Zn-0.375,vsp8_240802_Pd-0.75-Zn-0.25_pp0,2556.0,,50.0,,,,,,,33.4,100.0,True,-1.2471069819848029,1.0546681069230819,1.5358140633254354,0.2997104799758349,-0.8684046753846071,-0.7411491970824219,-1.2024641761586115,-0.3375528630769246,-0.19582901380382522,-0.5982747749895484,-0.2824966838461478,0.06718861948293388,-0.5705623801865511,-0.08316653692307338,-0.11119890751202843,-0.301648434646059,0.03149451923076623,0.21647730038118349,-0.40355033558714004,PdZn,17,36
37,vsp8_240802_Pd-0.8-Zn-0.2_pp0_rep1,vsp,8.0,240802.0,Pd-0.8-Zn-0.2,2.5137041074380164,pp0,1,HER,Pd-0.722-Zn-0.278,dcgat-agm003290716,Pd-0.714-Zn-0.286,vsp8_240802_Pd-0.8-Zn-0.2_pp0,2575.0,,50.0,,,,,,,31.2,90.48,True,-1.158988298545847,-0.19023242514286176,-0.10160847576084894,-1.4295052483788542,-1.377761938000007,-1.218329076729745,-1.4939659272739432,-0.6657139999999937,-0.6375837279403724,-0.8264864452622058,-0.6566505145714262,-0.5563343093099123,-1.1051287391343083,-0.2635415071428635,-0.2016700361308599,-0.3136413367419859,0.18115807571429057,0.3634620388366834,-0.12050024826280595,PdZn,17,37
38,vsp4_240726_Pd-0.889-Sn-0.111_pp0_rep1,vsp,4.0,240726.0,Pd-0.889-Sn-0.111,2.6508979628099167,pp0,1,HER,Pd-0.857-Sn-0.143,dcgat-agm002351115,Pd-0.867-Sn-0.133,vsp4_240726_Pd-0.889-Sn-0.111_pp0,2471.5,,50.0,,,,,,,35.25,89.13499999999999,True,-1.2646646466712101,-0.8406513981818141,0.3821488318065619,-1.3152713320919545,-1.5954760227272893,0.08519858041507643,-1.6308314319507315,-0.872143893636369,0.16186158986474558,-0.9904045444561869,-1.1220869009090988,0.25862527220678594,-1.4793011351317524,-0.39306890181817844,0.05795943063675043,-0.45400716306177413,0.5530135654545425,0.16511744080905852,0.2919352953121933,PdSn,18,38
39,vsp8_240802_Pd-0.867-Zn-0.133_pp0_rep1,vsp,8.0,240802.0,Pd-0.867-Zn-0.133,2.4002188388429753,pp0,1,HER,Pd-0.884-Zn-0.116,oqmd-1367806,Pd-0.889-Zn-0.111,vsp8_240802_Pd-0.867-Zn-0.133_pp0,2592.5,,50.0,,,,,,,32.4,98.765,True,-1.071573969976681,-1.1811334199999806,0.09959244638515159,-1.2404095563655724,-1.6732991625000224,0.06737183178130703,-1.7751187456012398,-0.9966128724999948,0.07563150433605403,-1.0499500784506772,-1.2742828237500134,0.1231002731093894,-1.3509184185287795,-0.41014670749997606,0.06709508212010669,-0.5090434510742442,0.29409827749998385,0.12209685594143234,0.21477253026819282,PdZn,17,39
40,uoft4_240405_Pd-1.0_pp0_rep1,uoft,4.0,240405.0,Pd-1.0,2.466976851,pp0,1,HER,Pd-1.0,mp-1056438,Pd-1.0,uoft4_240405_Pd-1.0_pp0,763.0,,50.0,,,,,,,30.1,100.0,True,-1.122995682076973,-1.4397809399999997,-1.3901781313835273,-1.5748810113276865,-1.7092265400000153,-1.743051938547083,-1.773625923671385,-1.0635952657142735,-1.0452613968799462,-1.0835085368698114,-1.5340753557143014,-1.5178044514195064,-1.778345976108295,-0.4050148499999945,-0.42873122956782955,-0.46145073041449675,0.40232032714288024,0.3691287793170278,0.27076342690037697,Pd,19,40
41,vsp8_240802_Pd-1.0_pp0_rep1,vsp,8.0,240802.0,Pd-1.0,2.602203553719008,pp0,1,HER,Pd-1.0,mp-2646977,Pd-1.0,vsp8_240802_Pd-1.0_pp0,2602.0,,50.0,,,,,,,28.6,100.0,True,-1.2271567909957461,-1.2367332133333566,-1.3495383973584243,-1.3618957441126365,-1.5969789850000164,-1.5697643242416572,-1.5761343290645058,-0.9216366483333474,-0.8155535296749119,-0.985413568691116,-1.3300025850000263,-1.324231672134257,-1.7361295303947413,-0.3503220616666833,-0.37198651532845073,-0.37224152456674103,0.5618598716666648,0.7202510092639727,0.4349723393453863,Pd,19,41
42,uoft4_240405_Rh-1.0_pp0_rep1,uoft,4.0,240405.0,Rh-1.0,2.38159257,pp0,1,HER,Rh-1.0,mp-74,Rh-1.0,uoft4_240405_Rh-1.0_pp0,785.0,,50.0,,,,,,,28.8,100.0,True,-1.0572267088315583,-1.499769802307705,-1.2499921655005255,-1.9898647005962797,-1.7467474546153987,-1.6369128228531538,-1.6881023198630567,-1.3100663869230795,-1.0374883020732688,-1.3189850665629441,-1.8963017499999943,-1.7178996566269757,-2.074791317123948,-0.39696781923077357,-0.36946910262386856,-0.3533597330835327,-0.0449729492307693,0.25565247627043136,-0.24847386830840487,Rh,20,42
